method,function_value,error,arguments,time_duration,total_memory
Algorytm Ewolucji Roznicowej,993.7847150725783,993.7847150725783,"[-2.25931276704528, 9.532869131134579, 2.3729823051736236, -2.250629636769186, -1.750960358610099, -2.5516430901883425, -0.3075225778544137, -1.9856059803595478, 0.7459723341724338, -6.719075725106536, -5.027191131045752, 1.9550725835431777, 5.436973365411951, -1.9186794497769242, -1.6190696518488537, -0.323861652169505, -3.0826136889092304, 7.074420658997347, 0.4152016041823643, 1.3970554881725086, 5.755724109906845, 9.46979573867091, 0.556611038869594, 3.2206029266437692, 0.24314676189223228, -2.7057417025150032, -4.234136123418148, -0.4139191265499953, 2.0808351745974623, -5.213239702890846, -6.672144637886501, -0.3032011492502402, 2.012558361876348, -0.17468882103129957, -8.690367116305712, 3.646084972301292, 5.023949870039857, -9.553578688447775, -9.826953621205924, 1.5068514570025204, 3.434486474925757, 4.307474760910367, 2.6956054375185055, -7.538098028366493, 2.4656512313160324, -4.590404007862848, -0.3791217911282274, 5.401295014270868, 1.7042522252938515, 1.9773394743886907]",1.8038573265075684,0.0
Algorytm Ewolucji Roznicowej,1141.115122985465,1141.115122985465,"[-2.5458915177918584, -0.9758661793300121, -1.1743160333131968, -3.5834379279763944, -2.1867500056208584, 6.160818301241932, 4.217821844036854, 7.76981785003553, -9.090710819659101, -5.626068420748698, -3.099715757407326, -0.037958677486143344, -1.8650335195704884, -3.7403269841830022, -0.9938722090771019, -7.431571537788136, -1.6734201836227243, -2.397142830719405, -2.6661213804595674, 1.5670030154658328, 8.852459955553527, -7.206223066797883, 3.485218403605808, 0.24676586285335134, 2.3654725542676136, -3.3432141416100674, -5.951977076079391, 5.318952766063081, 1.8979179155568744, 6.9401659083256035, -6.809046041234012, -4.780443135020922, 7.048747716840925, 5.300677900399213, 0.49009014815481144, 0.6688239258557065, 1.3903739062452871, 1.0071182428298329, 1.8413771191771318, 2.087091312226921, -7.640328372123166, 9.21213500083839, -4.119523016026689, -4.944835300869079, -8.71499008119538, -5.682548861016001, -4.072104523407003, 3.505192527325942, 2.7970121248780657, 4.486749740251167]",1.777733325958252,0.0
Algorytm Ewolucji Roznicowej,1162.586159598711,1162.586159598711,"[6.642363845544406, 3.926843071650765, 0.7350619173257193, 1.413085340437803, 0.3647598790807134, 2.056626417145875, -8.07224501165232, -4.659184782046357, -2.4149713960279495, -8.596302046577879, -1.626966829689767, 2.489278079410324, 0.4861445167132743, -2.0237945005608626, -4.394604347982531, -0.31217373335244325, 7.703960984642588, 3.951868874196265, -8.58273051314603, 1.997576295985139, -7.887196810194547, -1.5119297081797, -4.908016388152512, 4.057207597079858, -3.8383715825808817, -3.0335641726992346, -7.609237614798263, 7.905277376866557, -1.2919008511332546, 8.301559455866386, -9.832610391804305, -1.2399795318152016, -0.8211244918648788, 5.856269867679336, 1.29194428383782, -3.7960568703598536, -0.8645347036125415, -2.0467105935556056, 5.467333528304961, 0.261124139870077, 2.1625256110422963, 4.2397396710019954, -0.020204252125580524, -0.04227515507303892, -3.2253702763684693, -9.477748744695047, -0.8992661366901906, 7.141050106780536, -6.748946198571066, 4.470174125111496]",1.8208906650543213,0.0
Algorytm Ewolucji Roznicowej,892.1990786688099,892.1990786688099,"[1.8812663696086496, 7.693757521143304, 5.445803410321055, 5.982846728225837, -0.7878101813355585, -4.419750429258807, 6.55919705937762, 5.125186629985631, 3.798253152414029, 0.5147974475213086, -1.331065829961247, -4.046956603924978, -0.7187070420423396, -0.8346742190617835, 0.3141356676199294, -0.8198057158856198, 7.636190564849777, -6.397347173921313, 6.573995839527264, 3.924006756691565, 4.6901855273026065, -9.570361581995083, 3.4709103181804952, -1.7909218945940886, 6.881239464322469, -0.9044410082906555, -3.826408009367828, -3.1399603433480046, 2.243104748043585, 7.6029451673730755, -2.8925657862238268, -4.6923329845898865, -2.973083468414874, 0.361944569245928, -1.4556694859228827, 0.8941010782952219, -0.2654040057962064, -2.7500178550372905, -3.9607155829805656, -5.536793418900956, -0.8483629019346921, -2.862984216657467, 0.3368082870104665, -5.796179818120388, -2.838057925914244, 4.128201310140637, 1.6906774467991088, 5.363395640467626, -4.165826295264516, -2.1424085421653505]",1.8054406642913818,0.0
Algorytm Ewolucji Roznicowej,1064.9725098952777,1064.9725098952777,"[10, 7.620920875004142, 3.7010629449805137, -0.3118963042691476, -7.209014065012544, -1.214765961395055, 1.4064651533235866, 7.908783242035721, 0.3295382840440908, -2.1673481275266244, -2.4322375732847075, -2.049083599578843, -5.661011084190468, -3.258525593927274, 6.165296327005433, -8.959422101809093, 0.7698679996043918, -0.8061687275063676, 2.3238018603829937, 6.407473828535702, -4.246852883107739, 0.5934481877694422, 2.063101963138236, -0.37008291721727415, -0.5993979141795758, -5.432299519568028, -1.6206161842015052, 0.9459018755305433, 3.9051759733754166, -0.6239345963982963, 2.1769205185240357, 3.6422663505253112, 3.8587098624731038, -0.6879500451765574, 2.2264504297498897, 10, 0.29310530077062413, -7.013378483509422, -1.814882260961856, -5.919936605472309, 2.1370954019909734, 0.6120881078341771, -6.330288420463924, -2.188525148810521, -1.559209339395899, -10, 3.469410792439909, 4.458724172352586, -6.065293697989671, 5.733338494206832]",1.7779479026794434,0.25
Algorytm Ewolucji Roznicowej,1079.1838087142926,1079.1838087142926,"[8.039541318597543, -1.8425930815095661, -0.4458685662441617, -3.0192745532906855, -1.1457029358992337, 2.7125117815904787, 0.7890156657127196, 2.802110168339702, 1.3737871433852362, -1.1968489166777, 5.573296589794799, -9.966316120934255, 2.5680142320919224, -1.1075529911662443, -0.0852888506052949, -4.586695418417383, 6.022725142783955, -3.481950679197179, 3.2389312584802514, 9.630012548610278, -3.843454930794163, 8.14147603564546, -6.798321018530899, -0.9644938959352451, 7.785125212793513, 1.330524725209564, -1.1162739738548577, 3.5276261351070204, 4.09348324324899, -4.559317362423878, -3.3337818286233105, 9.154964254628265, 6.7438858425348585, 0.7247166498043391, 1.0941668459735627, 3.243136686563222, 1.4973446778958976, 1.970893325196851, 8.548408247885288, -6.130522606275514, -8.042037001675308, 1.5296889942150305, -5.131185747363447, -1.353493122718536, -0.20279756494816503, 7.913206153307883, 0.09801878117612972, 0.4709813068863422, 1.0680277956734923, -0.19623084391558976]",1.852005958557129,0.0
Algorytm Ewolucji Roznicowej,1064.850189912291,1064.850189912291,"[-0.04734149769819429, 2.9773255564131818, -2.642408200143964, -6.071050832516178, -2.9942651287824473, -1.3374117412056306, -1.5526544335997645, -4.463557342646816, -4.302228222648306, -3.777345414338722, -7.913521867367723, 5.9785963731142955, -3.782398978013699, -8.030740057098205, -2.890711295164799, 1.774524541944463, 4.685309165317816, 2.5795154161858895, -2.896889089374433, -1.1400825237000447, -1.738183387491178, -5.0084074918377235, 6.465428936560617, 3.1313883042924466, 0.9097729204850271, 8.841305108782837, -5.608068966379609, -1.6047479199716452, -7.593647016544795, 2.3704445029426737, 6.263499617113519, -2.992194666616596, 7.207926823899798, 3.747719559164974, -5.186852695634887, -6.258403970995397, 6.831050740387442, 0.7566348009164625, -10, 0.8068397757193013, 0.0971160514226419, -1.268220844602581, -1.1008649797130978, -3.816793232902672, 3.019479070862745, -2.2576698764802874, -0.41210059919454256, -6.528910541030099, 1.9410617164179644, 7.548005664981518]",1.8129594326019287,0.05859375
Algorytm Ewolucji Roznicowej,1100.9899350941532,1100.9899350941532,"[-4.832345651333316, 3.5345611822078915, -9.01036796560292, -1.767381813861867, 5.15827651097818, 2.035005343225416, -4.324871363753678, 6.357113192062847, 5.115999679624984, 1.3464050566104895, -2.4091404823300344, 0.6393083234102157, 2.342696244558473, -6.945840017810081, 3.2681184897706412, 8.84514640171194, -5.487679229701328, -6.441805314143152, 4.886657053517901, 7.170905585595875, -1.2161340236567142, -3.2190224821547275, 8.445469262443549, 1.0067453667749593, 2.0365654182855017, 2.301404776932154, -1.385708990077303, -4.3287416080734715, -6.353921714439624, 4.937410878668393, -1.7104316829274424, 8.719031437354566, 2.298777834628611, -0.9654615981090409, 1.513607599936993, 6.353290817015814, -4.736893067194754, 8.09345885432046, 3.0638666470228504, -2.4468852677622817, -4.535191408770767, -4.051477416122584, 4.008004865834451, -4.177883006282055, -1.800057996074738, -1.2790566742502936, -0.4441748822804765, -4.960714487729576, -5.935466836886079, 4.6502210402077]",1.8216195106506348,0.0
Algorytm Ewolucji Roznicowej,1013.3921614095516,1013.3921614095516,"[0.3032777904817898, 1.2645067331342155, -1.58359518651144, -9.903485082390288, 7.704353677899544, 4.193443190498002, -3.204742271271213, 4.129222616245638, 7.167371271484711, 0.716896245877308, -1.2987258660965288, -1.101466313430432, 0.017780040897408256, 1.4984228133336757, 4.617338004608877, 0.10675174804810439, 1.6510535377369848, 0.6147936595982308, 8.01252735047218, 0.850781453633827, 7.63802082792472, 0.6154962597853562, 1.2976682932163346, -0.5337988677672918, 7.070350428733413, -1.5902163506831553, -3.89934941340103, 4.073032904850109, 0.07794015206971316, -1.8623234294205364, -9.565297609392005, 5.375800971472721, -2.145143040120601, -1.5643096186274281, 7.935184403490425, -3.120045109539358, 0.30975882025296997, 4.591518223081552, 2.868380883865445, 0.4412623352092204, -0.18118545073686754, 3.4815556164499544, 4.435983689159112, 1.9102861993946334, 3.8549905573189136, 7.7105747172350405, -9.094204339499079, 5.010190664405961, -3.0053672758289256, 7.457064593598439]",1.794201374053955,0.0
Algorytm Ewolucji Roznicowej,1077.0667286472583,1077.0667286472583,"[0.606471747965216, 7.257892123849764, -1.8409111196064352, -2.120396490429208, -6.222380355094095, 2.611772794211065, -2.7719696244767045, 0.29044729631689314, 5.030206144665087, -3.420343067348992, 4.426682072552117, 3.7878341976841856, -1.8921324054826094, 0.8817679895154367, 3.116049321118444, -4.618908411178277, -0.5445267678610684, -4.562225787089725, 4.121536921826516, 7.1912074861916295, 3.278827047044908, 1.5313006882032667, -5.721906028941495, -2.1878382294266174, -6.640608054825492, 8.732076679240723, -0.5747009536100993, -3.0436576082373357, -9.239646095108576, -1.5991477134540837, -0.580305818185586, -6.444433621164373, -3.8600150264635484, -0.8361333365554113, -0.2115379731584568, 3.040761005587431, 4.212517731856536, -0.314761286056477, -8.65565926896235, -6.0420989760043575, -2.7294007527036968, 4.123512176766084, -0.5158249121592142, 7.904851984014545, -7.971534036616577, -1.9945850252899788, -8.90650033475694, 3.9900375282893457, -7.002106853390209, 1.7736381083022437]",1.7621815204620361,0.0
Algorytm Ewolucji Roznicowej,1114.4415967869993,1114.4415967869993,"[-1.1506369308447333, -3.001196406975386, -2.239754934315199, -2.9442606843019314, 0.054170742290448715, -7.482919387757341, -0.9554559693127622, 7.542336028356786, -3.369442835557212, 4.667601662092034, 8.81372274821528, 3.4049313794852747, -3.154515214422327, -1.0770661759514883, -6.750407919173423, -0.37388667979675283, 2.470834751557975, 1.0871200821763907, -2.2636296365079094, -6.570575549754983, 1.9114286773909441, 8.399400088004974, -5.917413893384693, 4.220072692530703, 6.726622476633924, -3.8567772537217078, -8.9670225707296, -3.1061596004999252, 4.676453146234749, 1.6996240393833943, -6.355407731133775, 4.258736704018126, 7.2178223828034085, -6.002704578292848, -1.4864969320610726, -1.1137839860222591, -4.289424239795632, -3.225877015711111, -0.5469149230721868, 0.775005293953356, 2.604304726871188, 2.0368840460080033, -4.607032099742865, -1.5397396807039208, 0.018900089561062927, -5.647901651986684, 1.534568189282563, 9.866651740428516, 9.679241483676584, 0.4637352767441598]",1.7682020664215088,0.0
Algorytm Ewolucji Roznicowej,1102.321075869515,1102.321075869515,"[0.9696620609497337, 2.438092242490061, 5.665229603019322, 1.9085449337728093, 6.506363978952187, -2.892662763155087, -5.845475049751368, 2.8142524742115995, -2.484185881408994, -1.384034001354152, -5.657781055301907, 4.150767326498091, -3.890125370396385, -5.4971927013840265, -1.419405828318359, 1.2691611885888108, -0.7201998811471597, -1.3424249888487054, -4.08287114078737, 5.912999887111518, -3.9889335166706914, 3.883683767515242, 2.2564816636081115, -2.0563773743991494, -3.4408923479152564, -0.6588484853836007, 9.881724609835064, -8.143656256818234, -6.670733339721384, -0.7735849580840224, 0.6392580898948896, 0.8053696262256764, -2.9781082989954726, -8.325552931949998, -1.4337945078364083, -4.890311328419177, 2.516662168133106, 2.33647546685339, -2.0350580328890473, -3.4054977789749437, -5.296741330366032, 5.30553697106987, -6.278133600666025, -4.24433398368679, -8.167383192286756, 9.882103245339884, -1.78743349686256, -5.796411532846566, -5.286292460603132, -8.33787941254138]",1.7880337238311768,0.0
Algorytm Ewolucji Roznicowej,994.3383947144994,994.3383947144994,"[7.882585871250665, 4.4023514949812625, -4.789894017345679, 2.0326744218352015, -1.497681165315834, -5.442896541365441, 5.402476049091289, -1.0134318558681539, 5.018491344756031, -5.450700840971638, -1.5859131717994437, 2.4839775803757114, -4.475220079085065, 6.577294462779058, -3.557452075835281, -0.19423601716142613, -5.546141845520555, 1.247133398477784, 2.787505663764531, -1.5702736015725076, -3.946565899279662, -1.0735387042993025, 7.251267625769117, 1.2687578490505338, -8.777240533741393, -6.099103386752223, -5.245960549203044, -5.042538751694019, 6.644246697320106, 6.851581188714814, -0.43594080409670966, 3.45758730044637, 5.202290841640643, 4.5347872054464755, -4.747851754277357, -2.05863010796792, 5.548231153052258, -0.00605030677817453, 8.433602213150941, 0.8222563805661771, 8.72435721773196, -0.4526585870977744, -0.1906180096552017, -0.6337065263091173, -5.39537267782447, 0.4380610997561938, -0.31379467277364625, 0.14302223537851688, 2.453722687356372, 3.3197690018262627]",1.7669808864593506,0.0
Algorytm Ewolucji Roznicowej,1000.0350598249453,1000.0350598249453,"[-8.86702405606411, -3.9556877893936253, 9.275271140671922, -1.0340610724691874, 1.9335275387215631, 1.4884955951403374, 1.040975714339421, -5.294842950360412, -3.7289079104534135, 5.58150484713458, -0.41752468322150094, 3.5503798225358167, 4.7801854251454134, 4.311548739462214, -3.8703756859444276, 3.2191449093738456, -0.5299763239249522, -0.5552051411039844, -2.114831150022134, 1.2042590895156842, 3.251834703065974, 0.8094154430114475, -6.775297504281914, 2.3933451401772405, 4.094104782632137, -1.447771958722372, 1.7507528238479075, -4.38338614572851, 2.4548555846705504, 1.8108373220309169, -4.248239835637053, -1.4432178943983835, 7.8150457086911835, -4.18240739781994, -6.567952418178877, 4.2555651306093765, -2.0938112396023083, 1.8837476409551854, 2.632866779863379, -1.609854027561946, 2.1782118550257223, -5.824112560714427, -8.192963074047872, -1.5214232612443865, 9.14242698267838, -9.605073748497407, 6.3704777492301154, -2.5964385295204924, -5.45228881528192, 0.8686091289659519]",1.7748615741729736,0.0
Algorytm Ewolucji Roznicowej,1072.3175551655331,1072.3175551655331,"[3.2025701343333406, -3.9010197040873917, -1.0463422160345495, -8.839277294547985, -6.851523157340531, 5.612644697550076, -7.079339643441333, -5.317063907858353, 5.161326109864387, -7.798138036212405, -1.2386208997676125, -0.4764592269729224, 8.916391787583283, -0.2926627078864019, 1.5208417883490188, 4.848989120153009, -0.6182921062190356, -4.916950307638945, -0.15890586908991544, 7.590597438857905, 3.213692635494624, 7.383042249739987, -0.12831410655350872, 3.0679752801059728, 2.4584439000328437, -2.3065007517647773, -4.5176207839445, 8.904648492619213, 1.8939313360858545, 4.836369798863791, -4.759013297338095, 1.8141038757472998, -6.16073864546742, -0.06673720378735659, -2.950500965595668, 0.7246246713863655, -0.48244158090616196, 2.7548932717131596, -6.589555658402595, 5.654483910281815, 2.1719019386367915, 0.9966955255047552, 2.713745255619637, -2.6641788329530964, 7.868836121973075, 4.962974146232986, -0.9028213267919867, 0.5033395104170335, -6.943992665486364, 3.0480609340234484]",1.7909390926361084,0.0
Algorytm Ewolucji Roznicowej,1025.8897349289996,1025.8897349289996,"[-2.272328455987762, -3.0805921254246904, 2.076679529767823, 8.27506773452798, -6.150985811836891, 0.5737837742417575, -4.728711228090205, 7.210390825878413, -4.354215727171413, 1.4405643286317122, -1.036041452127785, 6.738345564376978, 3.521603713281781, 1.292135403494683, -3.6763199080209503, -2.4415747629159394, 0.17936157316592727, 2.9368319235785236, 2.5794092108090645, 1.5014082552916914, 7.554252945884919, -2.180962293790185, -2.7642198720680344, -4.106783603580317, -1.7679088194236705, -7.111677294559584, -5.35294810223766, 7.263165287142776, 5.624692058647952, -2.297818354798986, -0.9571228405477665, 3.3147193471395635, -6.546541044558465, -2.0561990556934866, -6.292786647827755, -3.9371745763641375, -1.4068040982932377, -6.139449667159626, 8.255671108775854, 0.787084783001454, 2.258290947587895, -2.059900751530437, 4.265452702061996, 8.325300601016494, -5.809421106945081, 0.007488685626153568, 7.857923220393136, 0.37779515804458974, -5.816938258805749, -0.3005889141287703]",1.8297679424285889,0.0
