Algorytm Harmonijnego Przeszukiwania,4.482087604784379e-07,4.482087604784379e-07,"[0.000502789548830609, -0.0004420536506637521]",0.42008328437805176,0.0234375
Algorytm Harmonijnego Przeszukiwania,1.4378807003323308e-07,1.4378807003323308e-07,"[0.0003702948327888836, 8.166888540371911e-05]",0.42079758644104004,0.0
Algorytm Harmonijnego Przeszukiwania,2.7805158768964843e-06,2.7805158768964843e-06,"[-0.0004043247802335342, -0.0016177259808093547]",0.42161035537719727,0.00390625
Algorytm Harmonijnego Przeszukiwania,6.271209761918311e-06,6.271209761918311e-06,"[-0.0013910040426117162, 0.002082382653442007]",0.4181642532348633,0.0
Algorytm Harmonijnego Przeszukiwania,1.4752401732995441e-06,1.4752401732995441e-06,"[-0.0012140401241888601, -3.669809476036876e-05]",0.4336087703704834,0.0
Algorytm Harmonijnego Przeszukiwania,8.763055879256209e-07,8.763055879256209e-07,"[0.000410561350066349, -0.0008412757964884748]",0.4218456745147705,0.0
Algorytm Harmonijnego Przeszukiwania,1.149497649921702e-06,1.149497649921702e-06,"[0.00032666824602675323, -0.0010211686966214283]",0.4204246997833252,0.0
Algorytm Harmonijnego Przeszukiwania,1.573269994560036e-06,1.573269994560036e-06,"[0.0006805950354508827, 0.0010535940358029974]",0.4358408451080322,0.0
Algorytm Harmonijnego Przeszukiwania,1.1748825726339602e-06,1.1748825726339602e-06,"[-0.001081845370540474, -6.703108886258998e-05]",0.43604087829589844,0.0
Algorytm Harmonijnego Przeszukiwania,7.252003894564151e-08,7.252003894564151e-08,"[-1.1877000104559138e-05, -0.000269033410219173]",0.44882822036743164,0.0
Algorytm Harmonijnego Przeszukiwania,2.6775996003646594e-06,2.6775996003646594e-06,"[0.00045456518790384535, -0.0015719319610945637]",0.4335596561431885,0.0
Algorytm Harmonijnego Przeszukiwania,1.3478424266605248e-07,1.3478424266605248e-07,"[0.00016775445146539154, -0.000326561918599824]",0.4226365089416504,0.0
Algorytm Harmonijnego Przeszukiwania,1.768538619230752e-06,1.768538619230752e-06,"[0.0013275661981521168, 7.814479352258059e-05]",0.4410099983215332,0.0
Algorytm Harmonijnego Przeszukiwania,1.2174478671336707e-08,1.2174478671336707e-08,"[0.00011007005920923678, 7.68509837359389e-06]",0.4856886863708496,0.0
Algorytm Harmonijnego Przeszukiwania,7.937340143518572e-07,7.937340143518572e-07,"[0.0005263936137048669, 0.000718779366567091]",0.44785618782043457,0.0
Algorytm Harmonijnego Przeszukiwania,2.3530069031998088e-05,2.3530069031998088e-05,"[-0.004808288210183569, -0.0006406508564013418]",0.43583202362060547,0.0
Algorytm Harmonijnego Przeszukiwania,5.944738518274308e-06,5.944738518274308e-06,"[-0.00243638866517943, -9.353496917999249e-05]",0.4491400718688965,0.0
Algorytm Harmonijnego Przeszukiwania,1.806486231374348e-07,1.806486231374348e-07,"[0.0002799617126729172, -0.0003197969083257087]",0.48249173164367676,0.0
Algorytm Harmonijnego Przeszukiwania,1.4553983480006044e-07,1.4553983480006044e-07,"[-0.0002636420402991396, 0.0002757402933685378]",0.43392276763916016,0.0
Algorytm Harmonijnego Przeszukiwania,4.967896033419063e-07,4.967896033419063e-07,"[-0.00025308594811544044, 0.0006578275657103576]",0.42963647842407227,0.0
Algorytm Harmonijnego Przeszukiwania,3.009494207920821e-07,3.009494207920821e-07,"[-0.0004368550935706997, -0.0003318238207444084]",0.44664835929870605,0.0
Algorytm Harmonijnego Przeszukiwania,4.996078913778993e-07,4.996078913778993e-07,"[0.0003789157951947517, 0.0005966830913724875]",0.4485783576965332,0.0
Algorytm Harmonijnego Przeszukiwania,1.7917120699015964e-07,1.7917120699015964e-07,"[-0.0004097046016814369, -0.00010636421555774642]",0.4808051586151123,0.0
Algorytm Harmonijnego Przeszukiwania,3.146018384036339e-09,3.146018384036339e-09,"[-1.087744570498015e-05, -5.50245359723419e-05]",0.43373703956604004,0.0
Algorytm Harmonijnego Przeszukiwania,2.959738518391854e-07,2.959738518391854e-07,"[0.00013492307233258644, 0.0005270385340670272]",0.4347083568572998,0.0
Algorytm Harmonijnego Przeszukiwania,1.2195152955731159e-06,1.2195152955731159e-06,"[0.0005274480360728836, 0.0009702133089254002]",0.41695070266723633,0.0
Algorytm Harmonijnego Przeszukiwania,2.611965500587028e-07,2.611965500587028e-07,"[-8.544903259886244e-06, 0.0005110024801182299]",0.4357006549835205,0.0
Algorytm Harmonijnego Przeszukiwania,5.4809411539577884e-06,5.4809411539577884e-06,"[-0.001796408027994697, -0.00150128589912581]",0.431243896484375,0.0
Algorytm Harmonijnego Przeszukiwania,1.4315382835846237e-06,1.4315382835846237e-06,"[0.0011959443434212628, -3.54317798495693e-05]",0.4525299072265625,0.0
Algorytm Harmonijnego Przeszukiwania,2.996609175113728e-07,2.996609175113728e-07,"[0.000544977285719745, -5.1581736699263855e-05]",0.4358401298522949,0.0
Algorytm Harmonijnego Przeszukiwania,3.0236394403243527e-06,3.0236394403243527e-06,"[0.0014861030693983038, -0.0009028494378628656]",0.43549346923828125,0.0
Algorytm Harmonijnego Przeszukiwania,3.986839027331467e-06,3.986839027331467e-06,"[0.0017683764669106164, -0.0009271912955847853]",0.4171578884124756,0.0
Algorytm Harmonijnego Przeszukiwania,2.2421129963014135e-06,2.2421129963014135e-06,"[0.001344718020824382, 0.0006586702063791638]",0.4350123405456543,0.0
Algorytm Harmonijnego Przeszukiwania,8.483835521096808e-06,8.483835521096808e-06,"[-0.001256635343678039, 0.0026276801810943403]",0.41773223876953125,0.0
Algorytm Harmonijnego Przeszukiwania,4.561354020127325e-07,4.561354020127325e-07,"[0.0006649092354031466, 0.00011845298936006415]",0.4411466121673584,0.0
Algorytm Harmonijnego Przeszukiwania,1.2315499168518778e-06,1.2315499168518778e-06,"[-0.00042818595991603444, 0.00102381966213912]",0.4494643211364746,0.0
Algorytm Harmonijnego Przeszukiwania,4.746247746713961e-07,4.746247746713961e-07,"[0.00019359881556945888, 0.0006611688689597377]",0.42067456245422363,0.0
Algorytm Harmonijnego Przeszukiwania,5.354897163339133e-07,5.354897163339133e-07,"[0.0007234159582628088, -0.00011026816251582042]",0.4389331340789795,0.0
Algorytm Harmonijnego Przeszukiwania,1.9677254402813192e-05,1.9677254402813192e-05,"[-0.004381464704760682, -0.0006928357985479545]",0.41850972175598145,0.0
Algorytm Harmonijnego Przeszukiwania,2.0463696055087913e-06,2.0463696055087913e-06,"[0.0012021777924336192, -0.0007753310008559063]",0.4350709915161133,0.0
Algorytm Harmonijnego Przeszukiwania,4.2271618553228773e-07,4.2271618553228773e-07,"[5.849099996520918e-05, 0.0006475299131741773]",0.4352836608886719,0.0
Algorytm Harmonijnego Przeszukiwania,2.851647632274102e-06,2.851647632274102e-06,"[-0.0014086519799092567, 0.0009313147866171958]",0.4307584762573242,0.0
Algorytm Harmonijnego Przeszukiwania,6.098784840042913e-07,6.098784840042913e-07,"[0.0007673201815125534, -0.0001452522738129543]",0.4177262783050537,0.0
Algorytm Harmonijnego Przeszukiwania,4.822115717187605e-07,4.822115717187605e-07,"[-0.000693855583796088, 2.7856786493606067e-05]",0.43698906898498535,0.0
Algorytm Harmonijnego Przeszukiwania,4.328881497574424e-09,4.328881497574424e-09,"[-4.983252001972138e-05, -4.296046375516088e-05]",0.43247079849243164,0.0
Algorytm Harmonijnego Przeszukiwania,5.461750363151041e-07,5.461750363151041e-07,"[-0.0007053754561963804, -0.00022050057167919616]",0.43408799171447754,0.0
Algorytm Harmonijnego Przeszukiwania,5.43381106980373e-07,5.43381106980373e-07,"[-0.0007343830795620565, 6.373852393429897e-05]",0.418684720993042,0.0
Algorytm Harmonijnego Przeszukiwania,2.462133454160052e-07,2.462133454160052e-07,"[0.0002463244660738124, 0.00043074076058513024]",0.428617000579834,0.0
Algorytm Harmonijnego Przeszukiwania,4.271174989033388e-07,4.271174989033388e-07,"[0.0006470975421190772, -9.155473710730595e-05]",0.4401223659515381,0.0
Algorytm Harmonijnego Przeszukiwania,1.9811826363397075e-06,1.9811826363397075e-06,"[0.0013186108649315513, 0.0004923901128416103]",0.43585824966430664,0.0
Algorytm Harmonijnego Przeszukiwania,1.0738018096245099e-06,1.0738018096245099e-06,"[-0.0010232739959220498, -0.00016343848657593071]",0.41904592514038086,0.0
