method,function_value,error,arguments,time_duration,total_memory
diffrential evolution algorithm,1.8630997169115847e-16,1.8630997169115847e-16,"[1.351956891629407e-08, -1.8791561959383976e-09]",0.2357313632965088,0.0
diffrential evolution algorithm,3.2681579500914953e-16,3.2681579500914953e-16,"[-1.072531237986135e-08, 1.4552782186356752e-08]",0.23540759086608887,0.0
diffrential evolution algorithm,1.7205578591242308e-15,1.7205578591242308e-15,"[3.529574435014489e-08, -2.1789178274855754e-08]",0.24893736839294434,0.0
diffrential evolution algorithm,1.056937913723348e-15,1.056937913723348e-15,"[-2.5137108879907e-08, -2.0617072315996972e-08]",0.23420190811157227,0.0
diffrential evolution algorithm,3.3389145155451217e-16,3.3389145155451217e-16,"[-1.3764057870923047e-08, -1.2018409315728663e-08]",0.23513317108154297,0.0
diffrential evolution algorithm,1.7484699899797975e-16,1.7484699899797975e-16,"[1.2232263770302583e-08, 5.0218245739693645e-09]",0.23471355438232422,0.0
diffrential evolution algorithm,6.181293772192547e-16,6.181293772192547e-16,"[-2.0181835342141276e-08, 1.451974171402343e-08]",0.2347109317779541,0.0
diffrential evolution algorithm,1.950334991781634e-15,1.950334991781634e-15,"[4.201704173527411e-08, -1.3597911442492455e-08]",0.24915671348571777,0.0
diffrential evolution algorithm,7.874378397506307e-16,7.874378397506307e-16,"[1.0558089782540666e-08, -2.599931883520107e-08]",0.2343606948852539,0.0
diffrential evolution algorithm,2.5028184407450327e-16,2.5028184407450327e-16,"[1.5414829783872405e-08, 3.5587732168183283e-09]",0.2516205310821533,0.0
diffrential evolution algorithm,5.133760987322419e-15,5.133760987322419e-15,"[1.3287201191023684e-08, 7.04074660233677e-08]",0.23343515396118164,0.0
diffrential evolution algorithm,1.2696275559553365e-16,1.2696275559553365e-16,"[1.1004707323573916e-08, -2.4205727252062216e-09]",0.23234939575195312,0.0
diffrential evolution algorithm,8.555437044178303e-15,8.555437044178303e-15,"[-9.057598766247369e-08, -1.874639973823553e-08]",0.23456120491027832,0.0
diffrential evolution algorithm,7.212943399445845e-17,7.212943399445845e-17,"[-7.23468367122975e-09, 4.44845885354693e-09]",0.23408722877502441,0.0
diffrential evolution algorithm,1.226008933431721e-16,1.226008933431721e-16,"[3.17742237597776e-09, -1.0606831778990744e-08]",0.23378658294677734,0.0
diffrential evolution algorithm,3.2735713492463576e-15,3.2735713492463576e-15,"[-3.208573026002894e-08, -4.7371692633122377e-08]",0.232682466506958,0.0
diffrential evolution algorithm,8.50829281487924e-17,8.50829281487924e-17,"[9.167719527653715e-09, -1.017765597310678e-09]",0.2324082851409912,0.0
diffrential evolution algorithm,2.282297951122167e-16,2.282297951122167e-16,"[-1.4871703072184846e-08, -2.657488070525345e-09]",0.23104476928710938,0.0
diffrential evolution algorithm,9.404035003142004e-16,9.404035003142004e-16,"[-2.912177235661885e-08, -9.608635445445443e-09]",0.2339315414428711,0.0
diffrential evolution algorithm,4.964553276448124e-16,4.964553276448124e-16,"[-1.9745068523682114e-08, 1.0324126919014033e-08]",0.23555850982666016,0.0
diffrential evolution algorithm,5.598904143846411e-16,5.598904143846411e-16,"[-8.491725786244108e-10, -2.3646761307129428e-08]",0.23638272285461426,0.0
diffrential evolution algorithm,4.0815477232259106e-16,4.0815477232259106e-16,"[-4.676356113078908e-09, 1.9654171715599225e-08]",0.23592758178710938,0.0
diffrential evolution algorithm,1.798374910806184e-15,1.798374910806184e-15,"[-4.1062548612340714e-08, -1.0594433078996706e-08]",0.2320716381072998,0.0
diffrential evolution algorithm,8.381974193039568e-17,8.381974193039568e-17,"[3.49180856172735e-09, 8.463274478512631e-09]",0.2344074249267578,0.0
diffrential evolution algorithm,1.124822693260337e-16,1.124822693260337e-16,"[1.751427100058494e-09, 1.046015164513471e-08]",0.23267030715942383,0.0
diffrential evolution algorithm,1.0552850714452095e-15,1.0552850714452095e-15,"[2.7089966109476092e-08, 1.7928156838689418e-08]",0.23407721519470215,0.0
diffrential evolution algorithm,3.1922425771223754e-15,3.1922425771223754e-15,"[-4.8045276415954984e-08, -2.9730354710915496e-08]",0.23753142356872559,0.0
diffrential evolution algorithm,5.762386710154004e-16,5.762386710154004e-16,"[-2.154576383318445e-08, 1.0583890204458913e-08]",0.23646116256713867,0.0
diffrential evolution algorithm,3.193570412370177e-18,3.193570412370177e-18,"[1.7559266372371019e-09, -3.3210247968267284e-10]",0.23389339447021484,0.0
diffrential evolution algorithm,3.340377634069925e-17,3.340377634069925e-17,"[5.413598710322017e-09, -2.024036893018267e-09]",0.25171327590942383,0.0
diffrential evolution algorithm,3.411417418878202e-16,3.411417418878202e-16,"[-1.8309075979512768e-08, -2.4329978759236116e-09]",0.23428583145141602,0.0
diffrential evolution algorithm,1.2031888314041657e-15,1.2031888314041657e-15,"[2.8727650647043484e-08, -1.9439931062264282e-08]",0.23370099067687988,0.0
diffrential evolution algorithm,4.835244644435622e-16,4.835244644435622e-16,"[-1.0520744338557735e-08, -1.9309023875024536e-08]",0.23308157920837402,0.0
diffrential evolution algorithm,3.9352955604661207e-16,3.9352955604661207e-16,"[8.112394476539611e-09, -1.810300008019725e-08]",0.2335987091064453,0.0
diffrential evolution algorithm,4.3906360768088154e-16,4.3906360768088154e-16,"[1.893248757125209e-08, -8.979115883274182e-09]",0.23430252075195312,0.0
diffrential evolution algorithm,2.367878827023184e-15,2.367878827023184e-15,"[-4.507020493807215e-08, 1.8345447769497487e-08]",0.23902487754821777,0.0
diffrential evolution algorithm,1.8242091903849466e-15,1.8242091903849466e-15,"[-2.1072287107960967e-08, 3.7150611117781207e-08]",0.23638534545898438,0.0
diffrential evolution algorithm,8.839511609057978e-15,8.839511609057978e-15,"[4.070444553992248e-08, 8.47505735812181e-08]",0.2510385513305664,0.0
diffrential evolution algorithm,9.321590210717037e-18,9.321590210717037e-18,"[4.740012018373884e-10, -3.0161089289635657e-09]",0.23256921768188477,0.0
diffrential evolution algorithm,8.322287513245898e-16,8.322287513245898e-16,"[2.4535300737984844e-08, 1.5173917392065575e-08]",0.23288559913635254,0.0
diffrential evolution algorithm,3.093730404575725e-15,3.093730404575725e-15,"[-5.5564860495854044e-08, 2.5053308468152144e-09]",0.23105931282043457,0.0
diffrential evolution algorithm,6.30969691865156e-17,6.30969691865156e-17,"[5.714455089865435e-09, 5.5174244183700985e-09]",0.23383235931396484,0.0
diffrential evolution algorithm,1.4321547678339658e-15,1.4321547678339658e-15,"[2.2323174919753455e-08, 3.055864246552939e-08]",0.23622488975524902,0.0
diffrential evolution algorithm,1.305615910028838e-14,1.305615910028838e-14,"[-8.904884854061293e-08, -7.159931336178691e-08]",0.23507165908813477,0.0
diffrential evolution algorithm,3.601119672576628e-15,3.601119672576628e-15,"[5.6984682320503174e-08, -1.881131716302611e-08]",0.2322533130645752,0.0
diffrential evolution algorithm,4.2900700676713786e-16,4.2900700676713786e-16,"[-2.0701861182613905e-08, -6.632875265836507e-10]",0.23304510116577148,0.0
diffrential evolution algorithm,5.469421811783365e-16,5.469421811783365e-16,"[8.286034274268782e-09, -2.186970089379321e-08]",0.23499608039855957,0.0
diffrential evolution algorithm,1.8046767237788857e-15,1.8046767237788857e-15,"[-2.710619456981842e-08, 3.27097988334082e-08]",0.23366475105285645,0.0
diffrential evolution algorithm,2.0549989749891678e-16,2.0549989749891678e-16,"[-9.087431250061473e-10, -1.4306435035733775e-08]",0.23448705673217773,0.0
diffrential evolution algorithm,9.431380423263745e-15,9.431380423263745e-15,"[-8.552911239599183e-09, 9.673793533351475e-08]",0.2470095157623291,0.0
diffrential evolution algorithm,7.464731063863356e-17,7.464731063863356e-17,"[-8.632096783848523e-09, 3.663546818392533e-10]",0.23557066917419434,0.0
diffrential evolution algorithm,6.398863403078131e-14,6.398863403078131e-14,"[1.9478720830334174e-07, 1.6138952107299862e-07]",0.23231101036071777,0.0
diffrential evolution algorithm,5.746292525619929e-16,5.746292525619929e-16,"[2.368440491932943e-08, 3.6984072489703845e-09]",0.23592424392700195,0.0
diffrential evolution algorithm,2.129081431800192e-15,2.129081431800192e-15,"[4.5445674377963363e-08, -7.985744306720319e-09]",0.2321624755859375,0.0
diffrential evolution algorithm,1.2689568425000984e-16,1.2689568425000984e-16,"[-5.51227516252914e-09, -9.823976118790913e-09]",0.23291850090026855,0.0
diffrential evolution algorithm,6.154338029968776e-15,6.154338029968776e-15,"[-1.9130552188835134e-08, -7.608127235344472e-08]",0.23099136352539062,0.0
diffrential evolution algorithm,1.746836340112561e-16,1.746836340112561e-16,"[6.137340014228843e-09, -1.1705412917150834e-08]",0.23401904106140137,0.0
diffrential evolution algorithm,9.657228805822761e-18,9.657228805822761e-18,"[-2.0327972068666287e-09, -2.3505242652604107e-09]",0.2321782112121582,0.0
diffrential evolution algorithm,8.248694192706638e-17,8.248694192706638e-17,"[5.3655947370984265e-09, 7.327846548904258e-09]",0.23475122451782227,0.0
diffrential evolution algorithm,1.841602786318183e-16,1.841602786318183e-16,"[-1.640105913653612e-09, -1.347109242874596e-08]",0.23334097862243652,0.0
diffrential evolution algorithm,5.95943190094106e-17,5.95943190094106e-17,"[2.914228188424903e-09, -7.1485378277799095e-09]",0.2366316318511963,0.0
diffrential evolution algorithm,2.986719007270278e-17,2.986719007270278e-17,"[-5.4443801821804875e-09, -4.753046439738904e-10]",0.23466134071350098,0.0
diffrential evolution algorithm,3.5512433817784024e-15,3.5512433817784024e-15,"[-4.7884806518694885e-08, -3.547236510927285e-08]",0.23438620567321777,0.0
diffrential evolution algorithm,1.1400418610937331e-15,1.1400418610937331e-15,"[-2.819209696403592e-08, 1.8580837706199628e-08]",0.2357161045074463,0.0
diffrential evolution algorithm,3.520811329578799e-15,3.520811329578799e-15,"[4.5719857942115995e-08, -3.7822029550667056e-08]",0.23582220077514648,0.0
diffrential evolution algorithm,3.315369410362629e-16,3.315369410362629e-16,"[4.6791454913961985e-09, -1.759666270934945e-08]",0.23390841484069824,0.0
diffrential evolution algorithm,2.267377081536343e-14,2.267377081536343e-14,"[-5.825629172120137e-08, -1.3885235068322652e-07]",0.233872652053833,0.0
diffrential evolution algorithm,3.415290767896005e-16,3.415290767896005e-16,"[1.0077357831308961e-08, 1.5491156700819873e-08]",0.23304295539855957,0.0
evolution strategies algorithm,7.003280773296409e-14,7.003280773296409e-14,"[-2.6440327749361103e-07, -1.1122705767960438e-08]",0.24750494956970215,0.046875
evolution strategies algorithm,1.6327926313541104e-11,1.6327926313541104e-11,"[-3.7964016295606253e-06, 1.3839295432248463e-06]",0.2514767646789551,0.0
evolution strategies algorithm,3.178365244718639e-11,3.178365244718639e-11,"[-5.344132136983099e-06, -1.7955233637162283e-06]",0.24885106086730957,0.0
evolution strategies algorithm,1.257144676318071e-12,1.257144676318071e-12,"[-1.0841347924569331e-06, -2.8600074842984885e-07]",0.25097060203552246,0.0
evolution strategies algorithm,1.406752005324116e-13,1.406752005324116e-13,"[2.398797872546275e-07, 2.883277444143839e-07]",0.24775171279907227,0.0
evolution strategies algorithm,8.606315704416714e-13,8.606315704416714e-13,"[4.4416906706721677e-07, -8.144601956525007e-07]",0.2513422966003418,0.0
evolution strategies algorithm,8.732100354669917e-11,8.732100354669917e-11,"[8.217307191580996e-06, 4.4493669286641674e-06]",0.25003719329833984,0.0
evolution strategies algorithm,4.226155056658426e-14,4.226155056658426e-14,"[1.4960179233390902e-07, 1.409994833219832e-07]",0.24993157386779785,0.0
evolution strategies algorithm,3.061035354997616e-15,3.061035354997616e-15,"[3.743226324043858e-08, -4.074139201961718e-08]",0.2488420009613037,0.0
evolution strategies algorithm,1.5717176367788416e-14,1.5717176367788416e-14,"[1.2291881389636984e-07, -2.46605263142945e-08]",0.2475602626800537,0.0
evolution strategies algorithm,5.079994030415358e-12,5.079994030415358e-12,"[-7.855665092933132e-07, -2.1125527898474104e-06]",0.24872493743896484,0.0
evolution strategies algorithm,1.8295382770809186e-13,1.8295382770809186e-13,"[-3.7960908612126644e-07, 1.971059853030059e-07]",0.24848413467407227,0.0
evolution strategies algorithm,6.511252803624097e-08,6.511252803624097e-08,"[0.00017210149712126215, 0.0001883974594437546]",0.2475738525390625,0.0
evolution strategies algorithm,1.2572047824744124e-12,1.2572047824744124e-12,"[7.421228148122042e-07, -8.405108626363035e-07]",0.24886250495910645,0.0
evolution strategies algorithm,1.0388694850646134e-09,1.0388694850646134e-09,"[2.0191952363834008e-05, 2.5122789351528457e-05]",0.2483220100402832,0.0
evolution strategies algorithm,6.471787557701069e-17,6.471787557701069e-17,"[-6.216358234183708e-09, 5.1063456484365704e-09]",0.24984383583068848,0.0
evolution strategies algorithm,2.648473108145484e-13,2.648473108145484e-13,"[4.4488856953483027e-07, 2.586918466279927e-07]",0.2511630058288574,0.0
evolution strategies algorithm,1.0843857773839725e-11,1.0843857773839725e-11,"[3.247384402328502e-06, 5.462163649629007e-07]",0.2505960464477539,0.0
evolution strategies algorithm,5.924423970869316e-14,5.924423970869316e-14,"[1.6993726968276408e-07, -1.7425717799121125e-07]",0.2493891716003418,0.0
evolution strategies algorithm,1.8780875308198014e-18,1.8780875308198014e-18,"[1.2320171319027552e-09, -6.001844029278923e-10]",0.24886393547058105,0.0
evolution strategies algorithm,2.2270916853433507e-15,2.2270916853433507e-15,"[4.166861704035881e-08, 2.215441353968256e-08]",0.2505040168762207,0.0
evolution strategies algorithm,1.8124933819877e-13,1.8124933819877e-13,"[2.818657292167033e-07, -3.190627663828954e-07]",0.24747538566589355,0.0
evolution strategies algorithm,2.351612913778048e-09,2.351612913778048e-09,"[-4.527287334296768e-05, 1.7377567523956113e-05]",0.24772143363952637,0.0
evolution strategies algorithm,1.123008908850762e-11,1.123008908850762e-11,"[3.347039396825874e-06, 1.6557887728545104e-07]",0.2509908676147461,0.0
evolution strategies algorithm,1.5469825029851838e-13,1.5469825029851838e-13,"[-3.127793906864465e-07, -2.3846866263795256e-07]",0.2469782829284668,0.0
evolution strategies algorithm,3.988296880059344e-14,3.988296880059344e-14,"[3.460309224606418e-09, -1.9967722719595128e-07]",0.24933362007141113,0.0
evolution strategies algorithm,1.3103188866199984e-11,1.3103188866199984e-11,"[-3.619793093960402e-06, 1.6935852991988904e-08]",0.2503073215484619,0.0
evolution strategies algorithm,1.6676877328220277e-09,1.6676877328220277e-09,"[-4.030486995358954e-05, -6.57306555925489e-06]",0.2510373592376709,0.0
evolution strategies algorithm,2.0207657594938446e-15,2.0207657594938446e-15,"[-4.130581353153215e-08, -1.7736840981193355e-08]",0.2472703456878662,0.0
evolution strategies algorithm,2.0064106725017103e-12,2.0064106725017103e-12,"[8.897721543858184e-07, 1.1021416359893721e-06]",0.24980640411376953,0.0
evolution strategies algorithm,3.2211695157275963e-17,3.2211695157275963e-17,"[1.4662557725651655e-09, 5.482863227064423e-09]",0.24925017356872559,0.0
evolution strategies algorithm,2.74801094766547e-13,2.74801094766547e-13,"[-4.7090256720193573e-07, -2.303299089766099e-07]",0.2504870891571045,0.0
evolution strategies algorithm,3.001368332655636e-10,3.001368332655636e-10,"[-1.646996898106873e-05, -5.373728224258968e-06]",0.24962067604064941,0.0
evolution strategies algorithm,6.478075896867634e-17,6.478075896867634e-17,"[7.94383958041761e-09, 1.2946704944760633e-09]",0.2488234043121338,0.0
evolution strategies algorithm,1.6397287570568265e-11,1.6397287570568265e-11,"[-1.6669686570553142e-06, -3.690325604464119e-06]",0.2489168643951416,0.0
evolution strategies algorithm,3.184732381936858e-15,3.184732381936858e-15,"[2.999837724427632e-08, 4.779989272631209e-08]",0.25249195098876953,0.0
evolution strategies algorithm,3.0754637078067057e-12,3.0754637078067057e-12,"[-1.6682786182908672e-06, -5.406571552844009e-07]",0.2539958953857422,0.0
evolution strategies algorithm,2.872176734432467e-14,2.872176734432467e-14,"[1.0083313700183645e-07, -1.3621470488421414e-07]",0.250934362411499,0.0
evolution strategies algorithm,8.874512436410609e-14,8.874512436410609e-14,"[-2.0383398207121799e-07, 2.1724831902018591e-07]",0.2503662109375,0.0
evolution strategies algorithm,5.98074207563562e-15,5.98074207563562e-15,"[4.21715148358569e-08, 6.482519118432834e-08]",0.25286173820495605,0.0
evolution strategies algorithm,1.3560283004383639e-11,1.3560283004383639e-11,"[3.141534844855749e-06, 1.9212084277716467e-06]",0.24976038932800293,0.0
evolution strategies algorithm,1.5099054354736233e-12,1.5099054354736233e-12,"[6.743815571219539e-07, -1.027187884901001e-06]",0.24700927734375,0.0
evolution strategies algorithm,1.8642315979592322e-11,1.8642315979592322e-11,"[-3.415928256199669e-06, -2.6407858921330615e-06]",0.2500472068786621,0.0
evolution strategies algorithm,1.6788340933416955e-16,1.6788340933416955e-16,"[-1.6272830861705737e-09, -1.2854390654233001e-08]",0.24902105331420898,0.0
evolution strategies algorithm,1.563552267361319e-12,1.563552267361319e-12,"[5.88093819072401e-07, -1.1034935103253471e-06]",0.25210094451904297,0.0
evolution strategies algorithm,5.990303418386739e-13,5.990303418386739e-13,"[-3.941788103877018e-07, -6.660731245741793e-07]",0.2470090389251709,0.0
evolution strategies algorithm,4.7175789774140644e-12,4.7175789774140644e-12,"[-2.1690954291146492e-06, -1.122675233894469e-07]",0.24912333488464355,0.0
evolution strategies algorithm,2.1024941573614163e-14,2.1024941573614163e-14,"[-1.6507887082521574e-08, -1.4405704161090107e-07]",0.2509605884552002,0.0
evolution strategies algorithm,9.470606567166357e-13,9.470606567166357e-13,"[4.7680812164933583e-07, 8.483599895362039e-07]",0.24801373481750488,0.0
evolution strategies algorithm,2.645274115429663e-13,2.645274115429663e-13,"[-4.486069867366302e-07, -2.515535390211142e-07]",0.2516751289367676,0.0
evolution strategies algorithm,1.0177916273843118e-10,1.0177916273843118e-10,"[2.5914746372495163e-06, 9.75004727900966e-06]",0.25050806999206543,0.0
evolution strategies algorithm,2.654735271139232e-12,2.654735271139232e-12,"[1.4175499814362621e-06, 8.032977787030692e-07]",0.24720215797424316,0.0
evolution strategies algorithm,1.6193469999402088e-09,1.6193469999402088e-09,"[3.9866034574149825e-05, -5.48144937702608e-06]",0.24975180625915527,0.0
evolution strategies algorithm,5.141074718895978e-13,5.141074718895978e-13,"[1.8235114415899143e-07, -6.934374752733692e-07]",0.24846982955932617,0.0
evolution strategies algorithm,1.3608939067354447e-11,1.3608939067354447e-11,"[1.836464977608254e-06, 3.1994273633531302e-06]",0.24851608276367188,0.0
evolution strategies algorithm,1.636643564464791e-11,1.636643564464791e-11,"[-3.8714638567798136e-06, -1.1739690159009644e-06]",0.24871230125427246,0.0
evolution strategies algorithm,1.1636277498203306e-13,1.1636277498203306e-13,"[-1.6959404210808217e-07, 2.959740459288198e-07]",0.24703407287597656,0.0
evolution strategies algorithm,3.371881010294303e-16,3.371881010294303e-16,"[1.1567241926511353e-09, -1.8326213197809467e-08]",0.2516176700592041,0.0
evolution strategies algorithm,3.472240294437969e-11,3.472240294437969e-11,"[-1.3047035608098353e-06, -5.746316347260201e-06]",0.25209903717041016,0.0
evolution strategies algorithm,9.577773990710007e-13,9.577773990710007e-13,"[-7.650247646549075e-07, -6.103396665265203e-07]",0.25077080726623535,0.0
evolution strategies algorithm,5.571120855551139e-14,5.571120855551139e-14,"[5.434411148366741e-08, -2.2969093604790355e-07]",0.2498180866241455,0.0
evolution strategies algorithm,1.7990994078036004e-12,1.7990994078036004e-12,"[1.1052027597461185e-06, 7.600172811542932e-07]",0.24994683265686035,0.0
evolution strategies algorithm,1.1837222753155153e-13,1.1837222753155153e-13,"[-2.1211124648400456e-07, 2.708893623724516e-07]",0.24825048446655273,0.0
evolution strategies algorithm,4.242420686672766e-14,4.242420686672766e-14,"[-1.6098436351739615e-07, 1.284844020479782e-07]",0.25006747245788574,0.0
evolution strategies algorithm,1.0936415258316225e-13,1.0936415258316225e-13,"[3.1389549774979165e-07, -1.0408539319026853e-07]",0.24868988990783691,0.0
evolution strategies algorithm,2.6405132201400755e-15,2.6405132201400755e-15,"[-5.122892407650538e-09, -5.112992463831442e-08]",0.2501339912414551,0.0
evolution strategies algorithm,1.6111821943163263e-13,1.6111821943163263e-13,"[7.679048609963548e-08, -3.93981523267544e-07]",0.24902653694152832,0.0
evolution strategies algorithm,3.543318866788816e-11,3.543318866788816e-11,"[-2.400715803695828e-07, 5.947735224788256e-06]",0.25243711471557617,0.0
evolution strategies algorithm,7.791604524123097e-11,7.791604524123097e-11,"[-7.231373324874226e-06, 5.061944792026919e-06]",0.2496016025543213,0.0
evolution strategies algorithm,9.401513394184764e-12,9.401513394184764e-12,"[-1.9369972393348957e-06, -2.376879275224923e-06]",0.24892878532409668,0.0
evolution strategies algorithm,1.149177752774566e-11,1.149177752774566e-11,"[3.309318247961743e-06, 7.349763679555142e-07]",0.2480309009552002,0.0
evolution strategies algorithm,4.0551333648239474e-13,4.0551333648239474e-13,"[-4.073681250317069e-07, -4.894533146179995e-07]",0.24962854385375977,0.0
evolution strategies algorithm,3.428027553271951e-14,3.428027553271951e-14,"[-7.001637089565296e-08, -1.71400068084356e-07]",0.24850225448608398,0.0
evolution strategies algorithm,6.231771089407253e-13,6.231771089407253e-13,"[-7.827003694580408e-07, 1.0274843352076827e-07]",0.2503819465637207,0.0
evolution strategies algorithm,1.4741651325855426e-13,1.4741651325855426e-13,"[3.826219519202611e-07, -3.1889734512592593e-08]",0.2481229305267334,0.0
evolution strategies algorithm,4.547484087278978e-11,4.547484087278978e-11,"[-5.278099007123479e-06, 4.1972028475869405e-06]",0.24841833114624023,0.0
evolution strategies algorithm,7.521378119393827e-12,7.521378119393827e-12,"[-3.8258163848524404e-07, -2.715696855189801e-06]",0.25211381912231445,0.0
evolution strategies algorithm,3.2601524199738234e-13,3.2601524199738234e-13,"[-5.708745135224269e-07, -1.0841208784758183e-08]",0.24915695190429688,0.0
evolution strategies algorithm,3.414176063230431e-12,3.414176063230431e-12,"[-1.6941282131682637e-06, -7.376351812228975e-07]",0.26491332054138184,0.0
evolution strategies algorithm,2.9571519166871e-16,2.9571519166871e-16,"[-1.352388230304592e-08, 1.0621666494579434e-08]",0.2489936351776123,0.0
evolution strategies algorithm,1.5042253908393771e-16,1.5042253908393771e-16,"[-1.1294230349016421e-08, -4.781516486146851e-09]",0.24863743782043457,0.0
evolution strategies algorithm,5.634632851841426e-14,5.634632851841426e-14,"[2.1501263228838903e-07, 1.0057781303464633e-07]",0.24895095825195312,0.0
evolution strategies algorithm,1.3122867766647914e-10,1.3122867766647914e-10,"[1.371386939463805e-06, -1.137312514345759e-05]",0.24978232383728027,0.0
evolution strategies algorithm,3.206965407209282e-13,3.206965407209282e-13,"[5.577950020873928e-07, 9.7781779321373e-08]",0.25145959854125977,0.0
evolution strategies algorithm,4.313716522214475e-11,4.313716522214475e-11,"[3.67661399908216e-06, 5.442396046218783e-06]",0.24865198135375977,0.0
evolution strategies algorithm,5.40861131588207e-13,5.40861131588207e-13,"[2.8863240907049327e-07, 6.764262443329431e-07]",0.24725914001464844,0.0
